"Unique ID","Indicator ID","Name","Measure","Measure Info","Geo Type Name","Geo Join ID","Geo Place Name","Time Period","Start_Date","Data Value","Message"
"166680","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","501","St. George and Stapleton (CD1)","Summer 2009","06/01/2009","17.45",
"216290","386","Ozone (O3)","Mean","ppb","CD","103","Lower East Side and Chinatown (CD3)","Summer 2009","06/01/2009","21.59",
"166651","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","304","Bushwick (CD4)","Summer 2009","06/01/2009","21.76",
"177801","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","405","Ridgewood - Forest Hills","Summer 2009","06/01/2009","10.56",
"222641","386","Ozone (O3)","Mean","ppb","UHF42","503","Willowbrook","Summer 2009","06/01/2009","26.04",
"222581","386","Ozone (O3)","Mean","ppb","UHF42","403","Flushing - Clearview","Summer 2009","06/01/2009","26.29",
"222635","386","Ozone (O3)","Mean","ppb","UHF42","502","Stapleton - St. George","Summer 2009","06/01/2009","26.48",
"216428","386","Ozone (O3)","Mean","ppb","CD","302","Fort Greene and Brooklyn Heights (CD2)","Summer 2009","06/01/2009","22.71",
"169324","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","404","Elmhurst and Corona (CD4)","Summer 2009","06/01/2009","10.83",
"166666","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","401","Long Island City and Astoria (CD1)","Summer 2009","06/01/2009","21.22",
"169336","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","502","South Beach and Willowbrook (CD2)","Summer 2009","06/01/2009","10.56",
"177803","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","407","Southwest Queens","Summer 2009","06/01/2009","10.13",
"175919","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","503","Willowbrook","Summer 2009","06/01/2009","14",
"166644","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","209","Parkchester and Soundview (CD9)","Summer 2009","06/01/2009","21.07",
"166646","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","211","Morris Park and Bronxdale (CD11)","Summer 2009","06/01/2009","19.41",
"175915","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","409","Southeast Queens","Summer 2009","06/01/2009","16.05",
"166674","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","409","Kew Gardens and Woodhaven (CD9)","Summer 2009","06/01/2009","19.99",
"177804","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","408","Jamaica","Summer 2009","06/01/2009","10.13",
"172093","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","408","Jamaica","Summer 2009","06/01/2009","18.49",
"216296","386","Ozone (O3)","Mean","ppb","CD","104","Clinton and Chelsea (CD4)","Summer 2009","06/01/2009","20.26",
"166660","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","313","Coney Island (CD13)","Summer 2009","06/01/2009","13.73",
"166678","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","413","Queens Village (CD13)","Summer 2009","06/01/2009","16.02",
"173630","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","501502","Northern SI","Summer 2009","06/01/2009","10.5",
"173628","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","309310","Union Square-Lower Manhattan","Summer 2009","06/01/2009","12.54",
"175902","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","306","Chelsea - Clinton","Summer 2009","06/01/2009","37.13",
"222515","386","Ozone (O3)","Mean","ppb","UHF42","302","Central Harlem - Morningside Heights","Summer 2009","06/01/2009","21.52",
"222599","386","Ozone (O3)","Mean","ppb","UHF42","406","Fresh Meadows","Summer 2009","06/01/2009","25.43",
"169315","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","313","Coney Island (CD13)","Summer 2009","06/01/2009","10.36",
"169333","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","413","Queens Village (CD13)","Summer 2009","06/01/2009","9.67",
"172100","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","501502","Northern SI","Summer 2009","06/01/2009","16.06",
"175917","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","501","Port Richmond","Summer 2009","06/01/2009","18.19",
"166673","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","408","Hillcrest and Fresh Meadows (CD8)","Summer 2009","06/01/2009","18.96",
"169328","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","408","Hillcrest and Fresh Meadows (CD8)","Summer 2009","06/01/2009","10.1",
"175887","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","202","Downtown - Heights - Slope","Summer 2009","06/01/2009","25.21",
"177802","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","406","Fresh Meadows","Summer 2009","06/01/2009","10.09",
"173599","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","101","Kingsbridge - Riverdale","Summer 2009","06/01/2009","10.38",
"173623","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","408","Jamaica","Summer 2009","06/01/2009","10.13",
"172077","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","205","Sunset Park","Summer 2009","06/01/2009","22.28",
"173621","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","405","Ridgewood - Forest Hills","Summer 2009","06/01/2009","10.56",
"222527","386","Ozone (O3)","Mean","ppb","UHF42","304","Upper West Side","Summer 2009","06/01/2009","21.31",
"172085","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","302","Central Harlem - Morningside Heights","Summer 2009","06/01/2009","28.08",
"177808","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","502","Stapleton - St. George","Summer 2009","06/01/2009","10.36",
"175918","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","502","Stapleton - St. George","Summer 2009","06/01/2009","14.92",
"173622","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","407","Southwest Queens","Summer 2009","06/01/2009","10.13",
"177792","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","306","Chelsea - Clinton","Summer 2009","06/01/2009","14.29",
"177777","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","202","Downtown - Heights - Slope","Summer 2009","06/01/2009","11.71",
"172069","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","101","Kingsbridge - Riverdale","Summer 2009","06/01/2009","19.51",
"172098","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","309310","Union Square-Lower Manhattan","Summer 2009","06/01/2009","30.89",
"177809","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","503","Willowbrook","Summer 2009","06/01/2009","10.73",
"172101","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","503504","Southern SI","Summer 2009","06/01/2009","11.98",
"173626","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","305307","Upper East Side-Gramercy","Summer 2009","06/01/2009","13.91",
"173627","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","306308","Chelsea-Village","Summer 2009","06/01/2009","13.83",
"177806","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","410","Rockaways","Summer 2009","06/01/2009","9.6",
"172096","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","305307","Upper East Side-Gramercy","Summer 2009","06/01/2009","35.65",
"172097","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","306308","Chelsea-Village","Summer 2009","06/01/2009","35.28",
"169337","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","503","Tottenville and Great Kills (CD3)","Summer 2009","06/01/2009","10.39",
"169329","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","409","Kew Gardens and Woodhaven (CD9)","Summer 2009","06/01/2009","10.36",
"169335","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","501","St. George and Stapleton (CD1)","Summer 2009","06/01/2009","10.58",
"169331","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","411","Bayside and Little Neck (CD11)","Summer 2009","06/01/2009","9.86",
"169311","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","309","South Crown Heights and Lefferts Gardens (CD9)","Summer 2009","06/01/2009","10.84",
"175896","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","211","Williamsburg - Bushwick","Summer 2009","06/01/2009","23.14",
"222419","386","Ozone (O3)","Mean","ppb","UHF42","104","Pelham - Throgs Neck","Summer 2009","06/01/2009","26.72",
"175900","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","304","Upper West Side","Summer 2009","06/01/2009","28.52",
"166676","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","411","Bayside and Little Neck (CD11)","Summer 2009","06/01/2009","17.21",
"169306","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","304","Bushwick (CD4)","Summer 2009","06/01/2009","10.96",
"177769","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","101","Kingsbridge - Riverdale","Summer 2009","06/01/2009","10.38",
"179569","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","2","Brooklyn","Summer 2009","06/01/2009","10.92",
"179568","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","1","Bronx","Summer 2009","06/01/2009","10.73",
"166658","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","311","Bensonhurst (CD11)","Summer 2009","06/01/2009","19.2",
"166656","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","309","South Crown Heights and Lefferts Gardens (CD9)","Summer 2009","06/01/2009","23.51",
"175880","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","102","Northeast Bronx","Summer 2009","06/01/2009","17.94",
"216458","386","Ozone (O3)","Mean","ppb","CD","307","Sunset Park (CD7)","Summer 2009","06/01/2009","24.49",
"222575","386","Ozone (O3)","Mean","ppb","UHF42","402","West Queens","Summer 2009","06/01/2009","25.7",
"222437","386","Ozone (O3)","Mean","ppb","UHF42","107","Hunts Point - Mott Haven","Summer 2009","06/01/2009","25.23",
"221861","386","Ozone (O3)","Mean","ppb","UHF34","209","Bensonhurst - Bay Ridge","Summer 2009","06/01/2009","26.86",
"131485","651","Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42","309","Union Square - Lower East Side","2009-2011","01/01/2009","18.5",
"131486","651","Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42","310","Lower Manhattan","2009-2011","01/01/2009","14",
"151520","659","Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","504","South Beach - Tottenville","2009-2011","01/01/2009","15.9",
"151526","659","Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","Borough","5","Staten Island","2009-2011","01/01/2009","37.9",
"131496","651","Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42","410","Rockaways","2009-2011","01/01/2009","19.8",
"131531","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","307","Gramercy Park - Murray Hill","2009-2011","01/01/2009","8.6",
"131492","651","Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42","406","Fresh Meadows","2009-2011","01/01/2009","14.9",
"131482","651","Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42","306","Chelsea - Clinton","2009-2011","01/01/2009","11.7",
"151560","655","Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42","406","Fresh Meadows","2009-2011","01/01/2009","13.6",
"151432","653","Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42","102","Northeast Bronx","2009-2011","01/01/2009","79.3",
"151439","653","Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42","202","Downtown - Heights - Slope","2009-2011","01/01/2009","95.3",
"151510","659","Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","404","Bayside - Little Neck","2009-2011","01/01/2009","7.8",
"151454","653","Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42","306","Chelsea - Clinton","2009-2011","01/01/2009","91.6",
"151550","655","Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42","306","Chelsea - Clinton","2009-2011","01/01/2009","14.1",
"131460","651","Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42","102","Northeast Bronx","2009-2011","01/01/2009","16.2",
"131591","639","Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42","409","Southeast Queens","2009-2011","01/01/2009","34.4",
"131428","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","211","Williamsburg - Bushwick","2009-2011","01/01/2009","184.6",
"131467","651","Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42","202","Downtown - Heights - Slope","2009-2011","01/01/2009","19.8",
"151480","659","Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","102","Northeast Bronx","2009-2011","01/01/2009","42.2",
"131432","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","304","Upper West Side","2009-2011","01/01/2009","74.2",
"131598","639","Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","Borough","1","Bronx","2009-2011","01/01/2009","55",
"131364","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","102","Northeast Bronx","2009-2011","01/01/2009","37.6",
"131560","639","Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42","106","High Bridge - Morrisania","2009-2011","01/01/2009","55.8",
"131510","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","104","Pelham - Throgs Neck","2009-2011","01/01/2009","19.7",
"131554","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","Borough","5","Staten Island","2009-2011","01/01/2009","14.2",
"151502","659","Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","306","Chelsea - Clinton","2009-2011","01/01/2009","24.6",
"131473","651","Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42","208","Canarsie - Flatlands","2009-2011","01/01/2009","18.3",
"131472","651","Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42","207","East Flatbush - Flatbush","2009-2011","01/01/2009","18.5",
"131483","651","Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42","307","Gramercy Park - Murray Hill","2009-2011","01/01/2009","12.9",
"131384","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","304","Upper West Side","2009-2011","01/01/2009","25.5",
"131493","651","Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42","407","Southwest Queens","2009-2011","01/01/2009","19.9",
"131502","651","Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","Borough","1","Bronx","2009-2011","01/01/2009","18.8",
"151600","661","Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","308","Greenwich Village - SoHo","2009-2011","01/01/2009","1",
"131380","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","211","Williamsburg - Bushwick","2009-2011","01/01/2009","106.8",
"131503","651","Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","Borough","2","Brooklyn","2009-2011","01/01/2009","20.6",
"131439","648","Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42","401","Long Island City - Astoria","2009-2011","01/01/2009","79.4",
"151534","655","Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42","201","Greenpoint","2009-2011","01/01/2009","10.3",
"131484","651","Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42","308","Greenwich Village - SoHo","2009-2011","01/01/2009","9.6",
"131494","651","Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42","408","Jamaica","2009-2011","01/01/2009","18.9",
"131521","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42","208","Canarsie - Flatlands","2009-2011","01/01/2009","12.5",
"131551","650","Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","Borough","2","Brooklyn","2009-2011","01/01/2009","13.3",
"131378","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","209","Bensonhurst - Bay Ridge","2009-2011","01/01/2009","11.3",
"151611","661","Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","409","Southeast Queens","2009-2011","01/01/2009","5",
"151612","661","Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","410","Rockaways","2009-2011","01/01/2009","9",
"151518","659","Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","502","Stapleton - St. George","2009-2011","01/01/2009","58.1",
"151508","659","Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","402","West Queens","2009-2011","01/01/2009","16.1",
"151606","661","Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","404","Bayside - Little Neck","2009-2011","01/01/2009","2.2",
"131392","657","Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","402","West Queens","2009-2011","01/01/2009","15.6",
"151587","661","Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42","206","Borough Park","2009-2011","01/01/2009","3.8",
"151620","661","Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","Borough","3","Manhattan","2009-2011","01/01/2009","4.9",
